area,t,S,SV,E,EV,I,IV,H,D,R,W,V,t_n,L
nondonor1,82,23462.574695959855,48561.9992586401,670.728243521295,703.3348778811396,641.8483044654985,486.22613213923205,0,346.4532970686184,25126.835190324215,7767.09342958498,1500.0,65.80963746844294,15
nondonor1,83,21866.139736373596,49902.32115010783,633.0175544032934,722.3460108371767,611.417629421759,502.2198651736395,0,349.7422842171708,25412.795769465483,6235.169425050487,1500.0,65.80963746844294,15
nondonor1,84,20276.79557220647,51239.2020544866,595.7582076897602,740.9959042909703,581.2475459423845,517.9148717119019,0,352.9544306836817,25695.13141298818,4709.692774510526,1500.0,65.80963746844294,15
nondonor1,85,18694.425285927748,52572.683129861,558.9768524305277,759.3156480583776,551.3615042252497,533.3155003144471,0,356.09006681207256,25973.832012370523,3190.56062215737,1500.0,65.80963746844294,15
nondonor1,86,17118.908799037643,53902.78844625851,522.6979688345267,777.3472020491882,521.782271412959,548.4312024904953,0,359.1496159349916,26248.89449398163,1677.6722917749107,1500.0,65.80963746844294,15
nondonor1,87,15550.12409513156,55229.520984575596,486.9430789737057,795.1452233222649,492.53167296686746,563.277398269745,0,362.1336022585552,26520.323944501648,170.93131352706428,170.24786507983842,65.80963746844294,15
nondonor1,88,15317.700915607043,55223.105933638195,451.7297776236417,812.7790946750531,463.6302424961741,577.8764852438527,0,365.042659572025,26788.134891143956,0.0,0.0,65.80963746844294,15
nondonor1,89,15256.720365277324,55047.229127618644,422.36437242863343,826.1000817595955,435.0967675424584,592.258994597487,0,367.8775407444161,27052.352750031387,0.0,0.0,65.80963746844294,15
nondonor1,90,15196.201614734942,54872.54468966011,398.4102484852882,835.5645033662067,408.0064798626233,605.6178821446645,0,370.6391279322914,27313.015453813816,0.0,0.0,65.80963746844294,15
nondonor1,91,15136.070344779491,54698.840450586205,378.85946874368227,842.155841766874,383.0715880581057,617.4443016571925,0,373.3305283144831,27570.22747609391,0.0,0.0,65.80963746844294,15
nondonor1,92,15076.22982306801,54525.83876256458,362.928096706427,846.7263614351249,360.6200959128633,627.5565766226465,0,375.9563749747634,27824.14390871553,0.0,0.0,65.80963746844294,15
nondonor1,93,15016.564010084012,54353.20523088812,350.0082903491395,850.0146208245624,340.7391164611314,635.9900670978586,0,378.52211043417896,28074.956553860946,0.0,0.0,65.80963746844294,15
nondonor1,94,14956.939192403666,54180.55322074477,339.6314499596569,852.6637068029991,323.3718576791606,642.9187781582091,0,381.03356155363014,28322.888232697856,0.0,0.0,65.80963746844294,15
nondonor1,95,14897.204761931458,54007.44590526118,331.43959043993414,855.23828092599,308.38236964357844,648.6007156112626,0,383.4967037968849,28568.191672389665,0.0,0.0,65.80963746844294,15
nondonor1,96,14837.193615249735,53833.397213044336,325.16281903367116,858.2393169576363,295.5979643312553,653.3406623065766,0,385.91754722945933,28811.150861847287,0.0,0.0,65.80963746844294,15
nondonor1,97,14776.722559736072,53657.87278783157,320.6013107406001,862.1158787788776,284.83625410381234,657.4654464760746,0,388.30209939179184,29052.083662941164,0.0,0.0,65.80963746844294,15
nondonor1,98,14715.593056777092,53480.29191601936,317.6105515514598,867.2735748353097,275.92165233717384,661.3079071009198,0,390.65637513613285,29291.344966242512,0.0,0.0,65.80963746844294,15
